"","Financial.Year","Geocode","Force.Name","Region","Sex","Ethnic.Group..self.defined.","Age.group","Reason.for.arrest..offence.group.","Arrests"
"245","2015/16","E23000001","Metropolitan Police","London","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"246","2015/16","E23000001","Metropolitan Police","London","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 182 "
"247","2015/16","E23000001","Metropolitan Police","London","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 186 "
"248","2015/16","E23000001","Metropolitan Police","London","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 2,228 "
"249","2015/16","E23000001","Metropolitan Police","London","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"250","2015/16","E23000001","Metropolitan Police","London","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"251","2015/16","E23000024","Norfolk","Eastern","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," 2 "
"252","2015/16","E23000024","Norfolk","Eastern","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 4 "
"253","2015/16","E23000024","Norfolk","Eastern","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 15 "
"254","2015/16","E23000024","Norfolk","Eastern","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"255","2015/16","E23000024","Norfolk","Eastern","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"256","2015/16","E23000024","Norfolk","Eastern","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 70 "
"257","2015/16","E23000024","Norfolk","Eastern","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 62 "
"258","2015/16","E23000024","Norfolk","Eastern","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 485 "
"259","2015/16","E23000024","Norfolk","Eastern","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"260","2015/16","E23000024","Norfolk","Eastern","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"261","2015/16","W15000001","North Wales","Wales","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"262","2015/16","W15000001","North Wales","Wales","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 2 "
"263","2015/16","W15000001","North Wales","Wales","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 8 "
"264","2015/16","W15000001","North Wales","Wales","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"265","2015/16","W15000001","North Wales","Wales","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"266","2015/16","W15000001","North Wales","Wales","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 66 "
"267","2015/16","W15000001","North Wales","Wales","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 67 "
"268","2015/16","W15000001","North Wales","Wales","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 433 "
"269","2015/16","W15000001","North Wales","Wales","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"270","2015/16","W15000001","North Wales","Wales","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"271","2015/16","E23000009","North Yorkshire","Yorkshire and the Humber","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"272","2015/16","E23000009","North Yorkshire","Yorkshire and the Humber","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"273","2015/16","E23000009","North Yorkshire","Yorkshire and the Humber","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 7 "
"274","2015/16","E23000009","North Yorkshire","Yorkshire and the Humber","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"275","2015/16","E23000009","North Yorkshire","Yorkshire and the Humber","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"276","2015/16","E23000009","North Yorkshire","Yorkshire and the Humber","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 58 "
"277","2015/16","E23000009","North Yorkshire","Yorkshire and the Humber","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 62 "
"278","2015/16","E23000009","North Yorkshire","Yorkshire and the Humber","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 280 "
"279","2015/16","E23000009","North Yorkshire","Yorkshire and the Humber","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"280","2015/16","E23000009","North Yorkshire","Yorkshire and the Humber","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"281","2015/16","E23000022","Northamptonshire","East Midlands","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," 2 "
"282","2015/16","E23000022","Northamptonshire","East Midlands","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"283","2015/16","E23000022","Northamptonshire","East Midlands","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 10 "
"284","2015/16","E23000022","Northamptonshire","East Midlands","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"285","2015/16","E23000022","Northamptonshire","East Midlands","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"286","2015/16","E23000022","Northamptonshire","East Midlands","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 36 "
"287","2015/16","E23000022","Northamptonshire","East Midlands","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 38 "
"288","2015/16","E23000022","Northamptonshire","East Midlands","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 367 "
"289","2015/16","E23000022","Northamptonshire","East Midlands","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"290","2015/16","E23000022","Northamptonshire","East Midlands","Male","White","Unknown","2015/16 onwards - Sexual offences"," 1 "
"291","2015/16","E23000007","Northumbria","North East","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," 2 "
"292","2015/16","E23000007","Northumbria","North East","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"293","2015/16","E23000007","Northumbria","North East","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 18 "
"294","2015/16","E23000007","Northumbria","North East","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"295","2015/16","E23000007","Northumbria","North East","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"296","2015/16","E23000007","Northumbria","North East","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 67 "
"297","2015/16","E23000007","Northumbria","North East","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 111 "
"298","2015/16","E23000007","Northumbria","North East","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 631 "
"299","2015/16","E23000007","Northumbria","North East","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"300","2015/16","E23000007","Northumbria","North East","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"301","2015/16","E23000019","Nottinghamshire","East Midlands","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"302","2015/16","E23000019","Nottinghamshire","East Midlands","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"303","2015/16","E23000019","Nottinghamshire","East Midlands","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 12 "
"304","2015/16","E23000019","Nottinghamshire","East Midlands","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"305","2015/16","E23000019","Nottinghamshire","East Midlands","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"306","2015/16","E23000019","Nottinghamshire","East Midlands","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 41 "
"307","2015/16","E23000019","Nottinghamshire","East Midlands","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 40 "
"308","2015/16","E23000019","Nottinghamshire","East Midlands","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 384 "
"309","2015/16","E23000019","Nottinghamshire","East Midlands","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"310","2015/16","E23000019","Nottinghamshire","East Midlands","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"311","2015/16","W15000003","South Wales","Wales","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," 2 "
"312","2015/16","W15000003","South Wales","Wales","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 5 "
"313","2015/16","W15000003","South Wales","Wales","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 18 "
"314","2015/16","W15000003","South Wales","Wales","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"315","2015/16","W15000003","South Wales","Wales","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"316","2015/16","W15000003","South Wales","Wales","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 109 "
"317","2015/16","W15000003","South Wales","Wales","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 74 "
"318","2015/16","W15000003","South Wales","Wales","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 617 "
"319","2015/16","W15000003","South Wales","Wales","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"320","2015/16","W15000003","South Wales","Wales","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"321","2015/16","E23000011","South Yorkshire","Yorkshire and the Humber","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," 1 "
"322","2015/16","E23000011","South Yorkshire","Yorkshire and the Humber","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"323","2015/16","E23000011","South Yorkshire","Yorkshire and the Humber","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 12 "
"324","2015/16","E23000011","South Yorkshire","Yorkshire and the Humber","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"325","2015/16","E23000011","South Yorkshire","Yorkshire and the Humber","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"326","2015/16","E23000011","South Yorkshire","Yorkshire and the Humber","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 81 "
"327","2015/16","E23000011","South Yorkshire","Yorkshire and the Humber","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 87 "
"328","2015/16","E23000011","South Yorkshire","Yorkshire and the Humber","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 417 "
"329","2015/16","E23000011","South Yorkshire","Yorkshire and the Humber","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"330","2015/16","E23000011","South Yorkshire","Yorkshire and the Humber","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"331","2015/16","E23000015","Staffordshire","West Midlands","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"332","2015/16","E23000015","Staffordshire","West Midlands","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"333","2015/16","E23000015","Staffordshire","West Midlands","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 11 "
"334","2015/16","E23000015","Staffordshire","West Midlands","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"335","2015/16","E23000015","Staffordshire","West Midlands","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"336","2015/16","E23000015","Staffordshire","West Midlands","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 71 "
"337","2015/16","E23000015","Staffordshire","West Midlands","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 79 "
"338","2015/16","E23000015","Staffordshire","West Midlands","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 487 "
"339","2015/16","E23000015","Staffordshire","West Midlands","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"340","2015/16","E23000015","Staffordshire","West Midlands","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"341","2015/16","E23000025","Suffolk","Eastern","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"342","2015/16","E23000025","Suffolk","Eastern","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 2 "
"343","2015/16","E23000025","Suffolk","Eastern","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 9 "
"344","2015/16","E23000025","Suffolk","Eastern","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"345","2015/16","E23000025","Suffolk","Eastern","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"346","2015/16","E23000025","Suffolk","Eastern","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 31 "
"347","2015/16","E23000025","Suffolk","Eastern","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 30 "
"348","2015/16","E23000025","Suffolk","Eastern","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 291 "
"349","2015/16","E23000025","Suffolk","Eastern","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"350","2015/16","E23000025","Suffolk","Eastern","Male","White","Unknown","2015/16 onwards - Sexual offences"," 1 "
"351","2015/16","E23000031","Surrey","South East","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," 3 "
"352","2015/16","E23000031","Surrey","South East","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 2 "
"353","2015/16","E23000031","Surrey","South East","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 15 "
"354","2015/16","E23000031","Surrey","South East","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"355","2015/16","E23000031","Surrey","South East","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"356","2015/16","E23000031","Surrey","South East","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 76 "
"357","2015/16","E23000031","Surrey","South East","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 78 "
"358","2015/16","E23000031","Surrey","South East","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 541 "
"359","2015/16","E23000031","Surrey","South East","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"360","2015/16","E23000031","Surrey","South East","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"361","2015/16","E23000033","Sussex","South East","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," 1 "
"362","2015/16","E23000033","Sussex","South East","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 2 "
"363","2015/16","E23000033","Sussex","South East","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 24 "
"364","2015/16","E23000033","Sussex","South East","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"365","2015/16","E23000033","Sussex","South East","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"366","2015/16","E23000033","Sussex","South East","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 98 "
"367","2015/16","E23000033","Sussex","South East","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 105 "
"368","2015/16","E23000033","Sussex","South East","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 734 "
"369","2015/16","E23000033","Sussex","South East","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"370","2015/16","E23000033","Sussex","South East","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"371","2015/16","E23000029","Thames Valley","South East","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," 5 "
"372","2015/16","E23000029","Thames Valley","South East","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"373","2015/16","E23000029","Thames Valley","South East","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 19 "
"374","2015/16","E23000029","Thames Valley","South East","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"375","2015/16","E23000029","Thames Valley","South East","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"376","2015/16","E23000029","Thames Valley","South East","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 108 "
"377","2015/16","E23000029","Thames Valley","South East","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 115 "
"378","2015/16","E23000029","Thames Valley","South East","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 784 "
"379","2015/16","E23000029","Thames Valley","South East","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"380","2015/16","E23000029","Thames Valley","South East","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"381","2015/16","E23000017","Warwickshire","West Midlands","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," 1 "
"382","2015/16","E23000017","Warwickshire","West Midlands","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 3 "
"383","2015/16","E23000017","Warwickshire","West Midlands","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 3 "
"384","2015/16","E23000017","Warwickshire","West Midlands","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"385","2015/16","E23000017","Warwickshire","West Midlands","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"386","2015/16","E23000017","Warwickshire","West Midlands","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 20 "
"387","2015/16","E23000017","Warwickshire","West Midlands","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 27 "
"388","2015/16","E23000017","Warwickshire","West Midlands","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 233 "
"389","2015/16","E23000017","Warwickshire","West Midlands","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"390","2015/16","E23000017","Warwickshire","West Midlands","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"391","2015/16","E23000016","West Mercia","West Midlands","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," 3 "
"392","2015/16","E23000016","West Mercia","West Midlands","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"393","2015/16","E23000016","West Mercia","West Midlands","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 17 "
"394","2015/16","E23000016","West Mercia","West Midlands","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"395","2015/16","E23000016","West Mercia","West Midlands","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"396","2015/16","E23000016","West Mercia","West Midlands","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 117 "
"397","2015/16","E23000016","West Mercia","West Midlands","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 111 "
"398","2015/16","E23000016","West Mercia","West Midlands","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 680 "
"399","2015/16","E23000016","West Mercia","West Midlands","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"400","2015/16","E23000016","West Mercia","West Midlands","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"401","2015/16","E23000014","West Midlands","West Midlands","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," 1 "
"402","2015/16","E23000014","West Midlands","West Midlands","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"403","2015/16","E23000014","West Midlands","West Midlands","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 7 "
"404","2015/16","E23000014","West Midlands","West Midlands","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"405","2015/16","E23000014","West Midlands","West Midlands","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"406","2015/16","E23000014","West Midlands","West Midlands","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 39 "
"407","2015/16","E23000014","West Midlands","West Midlands","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 21 "
"408","2015/16","E23000014","West Midlands","West Midlands","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 222 "
"409","2015/16","E23000014","West Midlands","West Midlands","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"410","2015/16","E23000014","West Midlands","West Midlands","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
"411","2015/16","E23000010","West Yorkshire","Yorkshire and the Humber","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," 7 "
"412","2015/16","E23000010","West Yorkshire","Yorkshire and the Humber","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," 4 "
"413","2015/16","E23000010","West Yorkshire","Yorkshire and the Humber","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 27 "
"414","2015/16","E23000010","West Yorkshire","Yorkshire and the Humber","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"415","2015/16","E23000010","West Yorkshire","Yorkshire and the Humber","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"416","2015/16","E23000010","West Yorkshire","Yorkshire and the Humber","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 133 "
"417","2015/16","E23000010","West Yorkshire","Yorkshire and the Humber","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 121 "
"418","2015/16","E23000010","West Yorkshire","Yorkshire and the Humber","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 804 "
"419","2015/16","E23000010","West Yorkshire","Yorkshire and the Humber","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"420","2015/16","E23000010","West Yorkshire","Yorkshire and the Humber","Male","White","Unknown","2015/16 onwards - Sexual offences"," 1 "
"421","2015/16","E23000038","Wiltshire","South West","Female","White","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"422","2015/16","E23000038","Wiltshire","South West","Female","White","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"423","2015/16","E23000038","Wiltshire","South West","Female","White","21 years and over","2015/16 onwards - Sexual offences"," 4 "
"424","2015/16","E23000038","Wiltshire","South West","Female","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"425","2015/16","E23000038","Wiltshire","South West","Female","White","Unknown","2015/16 onwards - Sexual offences"," - "
"426","2015/16","E23000038","Wiltshire","South West","Male","White","10 - 17 years","2015/16 onwards - Sexual offences"," 32 "
"427","2015/16","E23000038","Wiltshire","South West","Male","White","18 - 20 years","2015/16 onwards - Sexual offences"," 55 "
"428","2015/16","E23000038","Wiltshire","South West","Male","White","21 years and over","2015/16 onwards - Sexual offences"," 311 "
"429","2015/16","E23000038","Wiltshire","South West","Male","White","Under 10 years","2015/16 onwards - Sexual offences"," - "
"430","2015/16","E23000038","Wiltshire","South West","Male","White","Unknown","2015/16 onwards - Sexual offences"," - "
