"","Financial.Year","Geocode","Force.Name","Region","Sex","Ethnic.Group..self.defined.","Age.group","Reason.for.arrest..offence.group.","Arrests"
"1085","2017/18","E23000034","London, City of","London","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1086","2017/18","E23000034","London, City of","London","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1087","2017/18","E23000034","London, City of","London","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1088","2017/18","E23000034","London, City of","London","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 8 "
"1089","2017/18","E23000034","London, City of","London","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1090","2017/18","E23000034","London, City of","London","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1091","2017/18","E23000004","Merseyside","North West","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1092","2017/18","E23000004","Merseyside","North West","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1093","2017/18","E23000004","Merseyside","North West","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"1094","2017/18","E23000004","Merseyside","North West","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1095","2017/18","E23000004","Merseyside","North West","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1096","2017/18","E23000004","Merseyside","North West","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 1 "
"1097","2017/18","E23000004","Merseyside","North West","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 2 "
"1098","2017/18","E23000004","Merseyside","North West","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 34 "
"1099","2017/18","E23000004","Merseyside","North West","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1100","2017/18","E23000004","Merseyside","North West","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1101","2017/18","E23000001","Metropolitan Police","London","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 4 "
"1102","2017/18","E23000001","Metropolitan Police","London","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 2 "
"1103","2017/18","E23000001","Metropolitan Police","London","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 35 "
"1104","2017/18","E23000001","Metropolitan Police","London","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1105","2017/18","E23000001","Metropolitan Police","London","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1106","2017/18","E23000001","Metropolitan Police","London","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 132 "
"1107","2017/18","E23000001","Metropolitan Police","London","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 106 "
"1108","2017/18","E23000001","Metropolitan Police","London","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 1,111 "
"1109","2017/18","E23000001","Metropolitan Police","London","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1110","2017/18","E23000001","Metropolitan Police","London","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1111","2017/18","E23000024","Norfolk","Eastern","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1112","2017/18","E23000024","Norfolk","Eastern","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1113","2017/18","E23000024","Norfolk","Eastern","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"1114","2017/18","E23000024","Norfolk","Eastern","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1115","2017/18","E23000024","Norfolk","Eastern","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1116","2017/18","E23000024","Norfolk","Eastern","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 1 "
"1117","2017/18","E23000024","Norfolk","Eastern","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"1118","2017/18","E23000024","Norfolk","Eastern","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 3 "
"1119","2017/18","E23000024","Norfolk","Eastern","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1120","2017/18","E23000024","Norfolk","Eastern","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1121","2017/18","W15000001","North Wales","Wales","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1122","2017/18","W15000001","North Wales","Wales","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1123","2017/18","W15000001","North Wales","Wales","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"1124","2017/18","W15000001","North Wales","Wales","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1125","2017/18","W15000001","North Wales","Wales","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1126","2017/18","W15000001","North Wales","Wales","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 2 "
"1127","2017/18","W15000001","North Wales","Wales","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1128","2017/18","W15000001","North Wales","Wales","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 3 "
"1129","2017/18","W15000001","North Wales","Wales","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1130","2017/18","W15000001","North Wales","Wales","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1131","2017/18","E23000009","North Yorkshire","Yorkshire and the Humber","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 1 "
"1132","2017/18","E23000009","North Yorkshire","Yorkshire and the Humber","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1133","2017/18","E23000009","North Yorkshire","Yorkshire and the Humber","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"1134","2017/18","E23000009","North Yorkshire","Yorkshire and the Humber","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1135","2017/18","E23000009","North Yorkshire","Yorkshire and the Humber","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1136","2017/18","E23000009","North Yorkshire","Yorkshire and the Humber","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 2 "
"1137","2017/18","E23000009","North Yorkshire","Yorkshire and the Humber","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"1138","2017/18","E23000009","North Yorkshire","Yorkshire and the Humber","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 5 "
"1139","2017/18","E23000009","North Yorkshire","Yorkshire and the Humber","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1140","2017/18","E23000009","North Yorkshire","Yorkshire and the Humber","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1141","2017/18","E23000022","Northamptonshire","East Midlands","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1142","2017/18","E23000022","Northamptonshire","East Midlands","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1143","2017/18","E23000022","Northamptonshire","East Midlands","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 1 "
"1144","2017/18","E23000022","Northamptonshire","East Midlands","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1145","2017/18","E23000022","Northamptonshire","East Midlands","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1146","2017/18","E23000022","Northamptonshire","East Midlands","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 6 "
"1147","2017/18","E23000022","Northamptonshire","East Midlands","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 3 "
"1148","2017/18","E23000022","Northamptonshire","East Midlands","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 28 "
"1149","2017/18","E23000022","Northamptonshire","East Midlands","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1150","2017/18","E23000022","Northamptonshire","East Midlands","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1151","2017/18","E23000007","Northumbria","North East","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1152","2017/18","E23000007","Northumbria","North East","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1153","2017/18","E23000007","Northumbria","North East","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"1154","2017/18","E23000007","Northumbria","North East","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1155","2017/18","E23000007","Northumbria","North East","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1156","2017/18","E23000007","Northumbria","North East","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 4 "
"1157","2017/18","E23000007","Northumbria","North East","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 5 "
"1158","2017/18","E23000007","Northumbria","North East","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 34 "
"1159","2017/18","E23000007","Northumbria","North East","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1160","2017/18","E23000007","Northumbria","North East","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1161","2017/18","E23000019","Nottinghamshire","East Midlands","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1162","2017/18","E23000019","Nottinghamshire","East Midlands","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1163","2017/18","E23000019","Nottinghamshire","East Midlands","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"1164","2017/18","E23000019","Nottinghamshire","East Midlands","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1165","2017/18","E23000019","Nottinghamshire","East Midlands","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1166","2017/18","E23000019","Nottinghamshire","East Midlands","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 3 "
"1167","2017/18","E23000019","Nottinghamshire","East Midlands","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 6 "
"1168","2017/18","E23000019","Nottinghamshire","East Midlands","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 48 "
"1169","2017/18","E23000019","Nottinghamshire","East Midlands","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1170","2017/18","E23000019","Nottinghamshire","East Midlands","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1171","2017/18","W15000003","South Wales","Wales","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1172","2017/18","W15000003","South Wales","Wales","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1173","2017/18","W15000003","South Wales","Wales","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"1174","2017/18","W15000003","South Wales","Wales","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1175","2017/18","W15000003","South Wales","Wales","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1176","2017/18","W15000003","South Wales","Wales","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 4 "
"1177","2017/18","W15000003","South Wales","Wales","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 3 "
"1178","2017/18","W15000003","South Wales","Wales","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 36 "
"1179","2017/18","W15000003","South Wales","Wales","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1180","2017/18","W15000003","South Wales","Wales","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1181","2017/18","E23000011","South Yorkshire","Yorkshire and the Humber","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1182","2017/18","E23000011","South Yorkshire","Yorkshire and the Humber","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1183","2017/18","E23000011","South Yorkshire","Yorkshire and the Humber","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 1 "
"1184","2017/18","E23000011","South Yorkshire","Yorkshire and the Humber","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1185","2017/18","E23000011","South Yorkshire","Yorkshire and the Humber","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1186","2017/18","E23000011","South Yorkshire","Yorkshire and the Humber","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 2 "
"1187","2017/18","E23000011","South Yorkshire","Yorkshire and the Humber","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 4 "
"1188","2017/18","E23000011","South Yorkshire","Yorkshire and the Humber","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 29 "
"1189","2017/18","E23000011","South Yorkshire","Yorkshire and the Humber","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1190","2017/18","E23000011","South Yorkshire","Yorkshire and the Humber","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1191","2017/18","E23000015","Staffordshire","West Midlands","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1192","2017/18","E23000015","Staffordshire","West Midlands","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1193","2017/18","E23000015","Staffordshire","West Midlands","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"1194","2017/18","E23000015","Staffordshire","West Midlands","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1195","2017/18","E23000015","Staffordshire","West Midlands","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1196","2017/18","E23000015","Staffordshire","West Midlands","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 3 "
"1197","2017/18","E23000015","Staffordshire","West Midlands","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1198","2017/18","E23000015","Staffordshire","West Midlands","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 15 "
"1199","2017/18","E23000015","Staffordshire","West Midlands","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1200","2017/18","E23000015","Staffordshire","West Midlands","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1201","2017/18","E23000025","Suffolk","Eastern","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1202","2017/18","E23000025","Suffolk","Eastern","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1203","2017/18","E23000025","Suffolk","Eastern","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"1204","2017/18","E23000025","Suffolk","Eastern","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1205","2017/18","E23000025","Suffolk","Eastern","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1206","2017/18","E23000025","Suffolk","Eastern","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1207","2017/18","E23000025","Suffolk","Eastern","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"1208","2017/18","E23000025","Suffolk","Eastern","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 8 "
"1209","2017/18","E23000025","Suffolk","Eastern","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1210","2017/18","E23000025","Suffolk","Eastern","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1211","2017/18","E23000031","Surrey","South East","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1212","2017/18","E23000031","Surrey","South East","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1213","2017/18","E23000031","Surrey","South East","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 1 "
"1214","2017/18","E23000031","Surrey","South East","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1215","2017/18","E23000031","Surrey","South East","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1216","2017/18","E23000031","Surrey","South East","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 4 "
"1217","2017/18","E23000031","Surrey","South East","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 3 "
"1218","2017/18","E23000031","Surrey","South East","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 26 "
"1219","2017/18","E23000031","Surrey","South East","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1220","2017/18","E23000031","Surrey","South East","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1221","2017/18","E23000033","Sussex","South East","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1222","2017/18","E23000033","Sussex","South East","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1223","2017/18","E23000033","Sussex","South East","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"1224","2017/18","E23000033","Sussex","South East","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1225","2017/18","E23000033","Sussex","South East","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1226","2017/18","E23000033","Sussex","South East","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 2 "
"1227","2017/18","E23000033","Sussex","South East","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 8 "
"1228","2017/18","E23000033","Sussex","South East","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 48 "
"1229","2017/18","E23000033","Sussex","South East","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1230","2017/18","E23000033","Sussex","South East","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1231","2017/18","E23000029","Thames Valley","South East","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1232","2017/18","E23000029","Thames Valley","South East","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1233","2017/18","E23000029","Thames Valley","South East","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 1 "
"1234","2017/18","E23000029","Thames Valley","South East","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1235","2017/18","E23000029","Thames Valley","South East","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1236","2017/18","E23000029","Thames Valley","South East","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 19 "
"1237","2017/18","E23000029","Thames Valley","South East","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 12 "
"1238","2017/18","E23000029","Thames Valley","South East","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 99 "
"1239","2017/18","E23000029","Thames Valley","South East","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1240","2017/18","E23000029","Thames Valley","South East","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1241","2017/18","E23000017","Warwickshire","West Midlands","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1242","2017/18","E23000017","Warwickshire","West Midlands","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1243","2017/18","E23000017","Warwickshire","West Midlands","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"1244","2017/18","E23000017","Warwickshire","West Midlands","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1245","2017/18","E23000017","Warwickshire","West Midlands","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1246","2017/18","E23000017","Warwickshire","West Midlands","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 1 "
"1247","2017/18","E23000017","Warwickshire","West Midlands","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1248","2017/18","E23000017","Warwickshire","West Midlands","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 10 "
"1249","2017/18","E23000017","Warwickshire","West Midlands","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1250","2017/18","E23000017","Warwickshire","West Midlands","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1251","2017/18","E23000016","West Mercia","West Midlands","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1252","2017/18","E23000016","West Mercia","West Midlands","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1253","2017/18","E23000016","West Mercia","West Midlands","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"1254","2017/18","E23000016","West Mercia","West Midlands","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1255","2017/18","E23000016","West Mercia","West Midlands","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1256","2017/18","E23000016","West Mercia","West Midlands","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 3 "
"1257","2017/18","E23000016","West Mercia","West Midlands","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 2 "
"1258","2017/18","E23000016","West Mercia","West Midlands","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 9 "
"1259","2017/18","E23000016","West Mercia","West Midlands","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1260","2017/18","E23000016","West Mercia","West Midlands","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1261","2017/18","E23000014","West Midlands","West Midlands","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1262","2017/18","E23000014","West Midlands","West Midlands","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1263","2017/18","E23000014","West Midlands","West Midlands","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"1264","2017/18","E23000014","West Midlands","West Midlands","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1265","2017/18","E23000014","West Midlands","West Midlands","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1266","2017/18","E23000014","West Midlands","West Midlands","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 11 "
"1267","2017/18","E23000014","West Midlands","West Midlands","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 7 "
"1268","2017/18","E23000014","West Midlands","West Midlands","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 86 "
"1269","2017/18","E23000014","West Midlands","West Midlands","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1270","2017/18","E23000014","West Midlands","West Midlands","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1271","2017/18","E23000010","West Yorkshire","Yorkshire and the Humber","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1272","2017/18","E23000010","West Yorkshire","Yorkshire and the Humber","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1273","2017/18","E23000010","West Yorkshire","Yorkshire and the Humber","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 1 "
"1274","2017/18","E23000010","West Yorkshire","Yorkshire and the Humber","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1275","2017/18","E23000010","West Yorkshire","Yorkshire and the Humber","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1276","2017/18","E23000010","West Yorkshire","Yorkshire and the Humber","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 15 "
"1277","2017/18","E23000010","West Yorkshire","Yorkshire and the Humber","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 14 "
"1278","2017/18","E23000010","West Yorkshire","Yorkshire and the Humber","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 88 "
"1279","2017/18","E23000010","West Yorkshire","Yorkshire and the Humber","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1280","2017/18","E23000010","West Yorkshire","Yorkshire and the Humber","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1281","2017/18","E23000038","Wiltshire","South West","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"1282","2017/18","E23000038","Wiltshire","South West","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"1283","2017/18","E23000038","Wiltshire","South West","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"1284","2017/18","E23000038","Wiltshire","South West","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1285","2017/18","E23000038","Wiltshire","South West","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"1286","2017/18","E23000038","Wiltshire","South West","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 3 "
"1287","2017/18","E23000038","Wiltshire","South West","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 3 "
"1288","2017/18","E23000038","Wiltshire","South West","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 19 "
"1289","2017/18","E23000038","Wiltshire","South West","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"1290","2017/18","E23000038","Wiltshire","South West","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
